"044";"INSS Compl 13º p/ IR eSocial";"INSS Comp 13 IR";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;228;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9201";0;0;42;0;no;no;no;no;"4";yes;yes;?;?;0;0;0;0;0;1;0
"045";"Recalculo IRF Normal Desconto";"Recalc IRF Norm";no;2;yes;2;1;1;2;2;2;2;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";45;0;84;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091943";" 22                                                                  2";"                                       11111111NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";11;11;11;11;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"046";"Recalculo IRF Ferias Desconto";"Recalc IRF Fer";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";46;0;85;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091943";" 33                                                                  3";"                                       00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"047";"Pensão Compl 13º eSocial";"Pensão Compl 13";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;229;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;52;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"048";"FGTS 13º eSocial";"FGTS 13";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;230;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9908";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"049";"13 Normal Avos Trab eSocial";"13 Norm Avos Tr";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;224;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"5001";12;12;12;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"050";"13 Adic Avos Trab eSocial";"13 Adic Avos Tr";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;225;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"5001";12;12;12;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"051";"Hrs Adicional Noturno";"Hr Adic Noturno";no;1;yes;1;1;1;1;1;1;1;1;3;3;3;3;3;"";"";1;3;3;3;3;3;no;1;"";"";4051;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091943";" 11   s              s                                              N1";"   00005500                            11111111NSSS100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1205";11;11;11;11;no;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"052";"Hrs Adicional Noturno Mês Ant";"Hr Adic Noturno";no;1;yes;1;1;1;1;1;1;1;1;3;3;3;3;3;"";"";1;3;3;3;3;3;no;1;"";"";4051;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091943";" 11                  s                                               1";"   00005500";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1205";11;11;11;11;no;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"053";"Compl 13 Avos Trab eSocial";"Compl 13 Avo Tr";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;231;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"5005";12;12;12;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"054";"Compl 13 Adic Avo Trab eSocial";"Cmp 13 Ad AvoTr";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;232;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"5005";12;12;12;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"055";"Comp13 Avo Trab Neg eSocial";"Cmp13 AvoTr Neg";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;233;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"5005";12;12;12;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"056";"Comp13 Adc AvoTrab Neg eSocial";"Cmp13 Ad Tr Neg";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;234;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"5005";12;12;12;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"057";"13Sal Resc Neg eSocial";"13Sal Resc Neg";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"6002";12;12;12;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"058";"13Sal Adic Resc Neg eSocial";"13 Ad Resc Neg";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"6002";12;12;12;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"059";"13 Prop Avos Trab eSocial";"13 Prop Avo Tr";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091943";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"6002";12;12;12;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"060";"Base Encargo INSS Normal";"Base Enc INSS N";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;243;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091931";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"061";"Base Encargo INSS 13º Sal";"Base Enc INSS D";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;244;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091932";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"062";"Diferença Base Enc INSS 13 Sal";"Dif B En INSS D";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;246;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";04/01/22;"133232";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"063";"SEST eSocial";"SEST eSocial";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;236;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142217";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9217";34;0;0;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;1,5;1;0
"064";"SENAT eSocial";"SENAT eSocial";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;237;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142221";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9217";35;0;0;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;1;1;0
"065";"Remuneracao Autonomo eSocial";"Remu Autonomo";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;238;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142224";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"3501";11;0;11;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"066";"Pensao eSocial";"Pensao eSocial";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;239;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142226";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;51;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"067";"Remuneracao Nao Tributavel";"Remuneracao Nao Tributavel";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;240;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142228";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"3501";0;0;9;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"068";"Reducao Aviso Previo";"Red. Av Previo";no;1;yes;1;1;1;1;1;1;1;1;3;3;1;1;4;"";"";3;3;3;3;3;3;no;1;"";"";1068;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091943";" 11   n              n                                               1";"   00005010                            11111111NNNN100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6003";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"069";"Frete Remuneracao IRRF";"Frete Remuneracao IRRF";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;241;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142230";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"3501";0;0;11;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"070";"Frete Remuneracao INSS";"Frete Remuneracao INSS";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;242;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142231";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"3501";11;0;9;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"071";"Hrs Adicional Insalubridade";"Hr Adic Insalub";no;1;yes;1;1;1;1;1;1;1;1;3;3;3;3;3;"";"";1;3;3;3;3;3;no;1;"";"";4071;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091943";" 11   n              n                                              N1";"   00005300                            11111111NSSS100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1202";11;11;11;11;no;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"072";"IRF Descontado Autonomos";"IRF Dsc. Auton";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;161;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142238";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9203";0;0;31;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"073";"ISS Descontado Autonomos";"ISS Dsc. Auton";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;163;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"amagro";07/02/22;"142241";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9222";0;0;0;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"074";"Dif Corte de Cana Mes Anterior";"Dif Corte Cana";no;2;yes;1;1;1;1;1;1;1;1;1;3;3;3;3;"";"";3;3;3;3;3;3;no;1;"";"";1019;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"toliveira";13/04/23;"154745";" 11                  s                                              N1";"   00005060                                                 ";?;?;no;no;0;0;1;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1000";11;11;11;11;yes;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"075";"Honorário Conselheiro eSocial";"Hon Conselh";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";11899;0;250;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";27/03/23;"102120";" 33   n              n                                              N3";"   00000000                            00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"3509";11;0;11;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"080";"Pro-labore";"Pro-labore";no;1;yes;1;1;1;1;3;1;3;1;3;3;1;1;4;"";"";3;3;3;3;3;3;no;1;"";"";1001;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"T";yes;1;1;1;1;"amagro";29/08/22;"111316";" 11   s              s                                               1";"   00005000                            11110011NNNN100000N  ";?;?;no;no;0;0;1;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"3505";11;0;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"086";"Dif IRF Deducao Dependente";"Dif IRF Ded Dep";no;6;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";86;0;86;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 33                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"087";"Dif IRF Deducao Dependente Adt";"Dif IRF Dep Adt";no;6;yes;3;1;1;2;2;2;2;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";87;0;87;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 22                                                                  2";"                                       11111111NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";11;11;11;11;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"088";"Ad. Funcao - Mes Anterior";"Ad Função";no;1;yes;1;1;1;1;1;1;1;1;1;1;1;1;3;"";"";3;3;3;3;3;3;yes;1;"";"";9999;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"toliveira";15/06/23;"144305";" 11   s              s                               N1             N1";"   00005000                                                 ";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1201";11;11;11;0;yes;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"091";"Hrs Adicional Periculosidade";"Hr Adic Pericul";no;1;yes;1;1;1;1;1;1;1;1;3;3;3;3;3;"";"";1;3;3;3;3;3;yes;1;"";"";4091;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"S";yes;1;1;1;1;"amagro";08/03/23;"095258";" 11   s              s                                1             N1";"   00005400                            11111111NSSS100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1203";11;11;11;11;no;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"092";"Hrs Adic. Peric Mes Anterior";"Peric Mês Ant";no;1;yes;1;1;1;1;1;1;1;1;3;3;3;3;3;"";"";1;3;3;3;3;3;no;1;"";"";4091;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 11   s              s                                              N1";"   00008040                            11111111NSSS100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1203";11;11;11;11;no;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;0;1;0
"101";"Hrs Extras Diurnas com ( 50%)";"Hr Ext Diu  50%";no;1;yes;1;1;1;1;1;1;1;1;1;3;3;3;3;"";"";1;3;3;3;3;3;no;1,5;"";"";2101;0;0;1;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 11   s              s                                               1";"   00005601                            11111111SSSS105000N";?;?;no;no;0;0;1,5;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1003";11;11;11;11;yes;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;50;1;0
"102";"Hora In Itinere com 50%";"Hora In Itinere";no;1;yes;1;1;1;1;1;1;1;1;1;3;3;3;3;"";"";1;3;3;3;3;3;no;1,5;"";"";2102;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 11   s              s                                               1";"   00008020                            11111111SSSS105000N";?;?;no;no;0;0;1,5;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1003";11;11;11;11;yes;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;50;1;0
"103";"Hora In Itinere Ruricola";"Hora In It Rur";no;1;yes;1;1;1;1;1;1;1;1;1;3;3;3;3;"";"";1;3;3;3;3;3;no;1,5;"";"";2102;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 11   s              s                                               1";"   00008030                            11111111NSSS105000N";?;?;no;no;0;0;1,5;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";11;11;11;11;yes;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;50;1;0
"104";"Hrs Extras Diurnas com ( 75%)";"Hr Ext Diu  75%";no;1;yes;1;1;1;1;1;1;1;1;1;3;3;3;3;"";"";1;3;3;3;3;3;no;1,75;"";"";2104;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091944";" 11   n              n                N              N              N1";"   00005603                            11111111SSSS107000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1003";11;11;11;11;yes;yes;yes;yes;"1";yes;no;?;?;0;0;0;0;75;1;0
